tarih,m1_mlr,m2_mlr,m3_mlr,tcmb_ham_m1_13y,tcmb_ar_m1_13y,tcmb_ham_m2_13y,tcmb_ar_m2_13y,tcmb_ham_m3_13y,tcmb_ar_m3_13y,g_m1_ar_13y,g_m1_ham_13y,g_m2_ar_13y,g_m2_ham_13y,g_m3_ar_13y,g_m3_ham_13y,rezerv_para_mlr,zk_bloke_mlr,emisyon_mlr,serbest_mevduat_mlr,mb_parasi_mlr,carpan_m1,carpan_m2,carpan_m3,emisyon_m1,zk_ima_oran,mevduat_tl_mlr,mevduat_yp_mlr,dth_pay_ham,dth_pay_ar,mevduat_yp_sabit_mlr,bilanco_pay_ham,mevduat_yp_usd_mia,f_ticari_tl,f_ticari_dar,f_ihtiyac,f_konut,f_tasit,f_tuketici,mev_tl,kat_ticari,kat_tuketici,politika,aofm,aofm_kaynak_gun,koridor_alt,koridor_ust,aofm_taban_mn_tl,aofm_gecerli,aofm_ham,makas_kredi_mevduat,spread_politika,spread_aofm,pka_12a,pka_yas_gun,reel_ticari,reel_ticari_yaklasik,reel_tuketici,reel_tuketici_yaklasik,reel_mevduat,reel_mevduat_yaklasik
2006-10-27,68.202266,283.588447,306.053761,11.47467909413753,17.261727826677987,19.619990086873763,25.974837666377226,15.969687901257013,21.659098926125743,17.16369300468994,11.478202440622919,25.910400163015,19.620836881427618,21.579271421223556,15.960952896178494,,,,,,,,,,,175.913337,108.30549957,38.10637636725585,,,,,20.09,,26.86,21.57,22.04,24.8,17.88,,,,,yok,,,,False,,2.210000000000001,,,,,,,,,,
2006-11-03,66.084241,283.87065,306.646307,4.906600273428707,8.603488298522176,19.30665827410547,23.771894468911015,16.345360338804117,20.373651395420467,8.2164400294525,4.922279401755825,23.207448876302905,19.302579422788213,19.845263156972216,16.332250087821954,,,,,,,,,,,174.076726,109.3686888,38.58544999825483,,,,,20.71,,26.61,21.42,22.06,24.51,18.58,,,,,yok,,,,False,,2.1300000000000026,,,,,,,,,,
2006-11-10,65.563893,286.990519,309.982648,-4.836473687873932,-4.702173147369903,22.301295918438257,22.41442520868082,18.909578683572725,19.014003526271672,-4.594056191066064,-4.84649077345245,22.65661478608656,22.299232498860434,19.250177250810417,18.907135694477418,,,,,,,,,,,177.561762,109.8747248,38.22574024029575,,,,,21.11,,26.73,21.79,21.95,24.57,18.43,,,,,yok,,,,False,,2.6799999999999997,,,,,,,,,,
2006-11-17,66.696098,287.965366,310.511529,-5.694631762774238,-5.64474949439081,23.199741327569967,23.313037356026257,19.711393637746855,19.824446754183334,-5.665148832425782,-5.69343456409408,23.26374001845366,23.227790640246937,19.79425071988277,19.731025472703024,,,,,,,,,,,179.901582,109.96689355,37.93682405144176,,,,,19.73,,26.54,21.62,21.79,24.17,18.46,,,,,yok,,,,False,,1.2699999999999996,,,,,,,,,,
2006-11-24,66.188065,290.512827,312.964841,-7.963164687302305,-8.428514668629838,23.69047057377125,22.72315485964398,19.998203044974304,19.111666854942122,-7.786494700984603,-7.97256374853551,23.96045176057031,23.676895232887183,20.252690929024975,19.99968304005759,,,,,,,,,,,178.473307,112.35792941,38.633377486180045,,,,,20.8,,25.24,20.97,21.5,23.49,18.21,,,,,yok,,,,False,,2.59,,,,,,,,,,
2006-12-01,66.9881,290.212364,311.80056,-1.6109510536625127,-2.5478784688883094,25.228479079980737,23.611095022626284,21.733671651410912,20.189059066253368,-1.3653271484049934,-1.6161645483506848,25.577659637114692,25.244859919684814,22.032034017357894,21.71480223919118,,,,,,,,,,,179.424061,111.7986537,38.38940029632242,,,,,19.67,,24.09,19.47,21.45,22.26,18.23,,,,,yok,,,,False,,1.4400000000000013,,,,,,,,,,
2006-12-08,64.515682,289.246659,311.372449,-8.709194810997067,-5.944995428613343,21.181325959570295,24.405784250509434,18.36048597647766,21.285633338226862,-4.594291067385326,-8.712174317695876,26.798810625129764,21.18466067067033,23.454524328597092,18.367674197140204,,,,,,,,,,,176.77177,112.2396703,38.83571881566101,,,,,20.49,,25.76,19.67,20.88,22.86,18.57,,,,,yok,,,,False,,1.9199999999999982,,,,,,,,,,
2006-12-15,67.039766,291.330724,313.476816,-6.72439451254313,-2.7436257849780876,22.262087917270712,27.176262208127767,19.336766125782255,23.799251335746963,-1.6607455411116523,-6.697218065522959,29.01970853168092,22.26692731460429,25.46007253288536,19.34578884464191,,,,,,,,,,,179.550717,112.91448154000001,38.60783508727684,,,,,19.78,,25.15,19.85,21.04,22.62,18.33,,,,,yok,,,,False,,1.4500000000000028,,,,,,,,,,
2006-12-22,67.783341,293.722819,315.528097,-0.5101100916906853,1.4012947528738273,26.13238683784891,30.022338787076784,22.503009145151577,26.02200567198698,4.215238308082525,-0.48136136807540586,32.23933528377281,26.151231599139923,27.991170207403005,22.505705761177275,,,,,,,,,,,179.68594,114.94347795,39.01289923788481,,,,,19.95,,25.26,21.09,20.81,23.38,18.31,,,,,yok,,,,False,,1.6400000000000006,,,,,,,,,,
2006-12-29,72.162564,297.481073,319.835684,25.584133998774995,31.20285245142702,27.60107125243918,35.09477955726452,25.481116568073283,32.250124550431835,35.27566623650591,25.561001211880672,37.92471583413415,27.628402354568294,34.83757373127923,25.46571317324404,,,,,,,,,,,178.951975,114.61572846,39.0423493828288,,,,,19.4,,25.25,21.53,20.46,23.12,19.12,,,,,yok,,,,False,,0.2799999999999976,,,,,,,,,,
2007-01-05,68.567023,297.524979,320.765954,14.266591491819923,22.046274487171758,24.73005311201868,33.25215381146782,21.215428715450724,28.83438245761132,23.36935759787999,14.272582640510766,35.123150283786316,24.75063520030809,30.520550402886105,21.189798984929364,,,,,,,,,,,179.678625,115.02527166,39.03079428661397,,,,,18.22,,25.16,21.45,20.52,23.26,18.28,,,,,yok,,,,False,,-0.060000000000002274,,,,,,,,,,
2007-01-12,65.584539,299.788551,322.113946,-11.423210975986553,-7.896409443023078,25.27116380339414,30.00754888963526,22.233594576495808,26.540491576946067,-7.138466873450966,-11.403602161472826,31.575601750679795,25.267184537195277,27.945594401823005,22.241263668038247,,,,,,,,,,,181.425729,116.618571,39.127931988633904,,,,,19.83,,25.36,21.3,21.53,23.81,18.55,,,,,yok,,,,False,,1.2799999999999976,,,,,,,,,,
2007-01-19,66.131109,299.12758,320.936911,-22.212841930576065,-19.71311557624904,20.797429720923823,24.319112763238948,18.234469366762916,21.463949806777727,-19.194043600710977,-22.22783022858342,25.572989251046806,20.761041861032716,22.601620373463938,18.22417715284903,,,,,,,,,,,181.016589,116.72574193999999,39.20360990373323,,,,,20.35,,25.72,21.3,21.52,23.89,18.54,,,,,yok,,,,False,,1.8100000000000023,,,,,,,,,,
2007-01-26,64.60234,300.898907,323.105348,-19.493641449265255,-16.914459342935963,26.72485715797246,30.66081497740154,24.20816944678417,27.789404728007728,-16.543086947923445,-19.49964794705732,31.494751205575078,26.744260990230817,28.55087803170342,24.21833471559347,,,,,,,,,,,187.793751,116.05596925,38.195187132149414,,,,,18.66,,25.75,21.3,21.51,23.95,18.3,,,,,yok,,,,False,,0.35999999999999943,,,,,,,,,,
2007-02-02,64.515091,300.620776,321.703241,-9.15332757709917,-4.730193194195298,25.77949022288133,31.720219589247822,21.14577596081233,26.41025672327526,-4.238856544845982,-9.164914064063845,32.76630464561616,25.774904800433738,27.3941229799032,21.135319702632692,,,,,,,,,,,183.383143,115.7687792,38.698992254043425,,,,,19.97,,25.21,21.19,21.42,23.57,18.49,,,,,yok,,,,False,,1.4800000000000004,,,,,,,,,,
2007-02-09,62.733774,299.302923,321.997613,-16.18315268322822,-12.54238280844353,18.28048365791983,23.294937300258532,16.428489279770186,21.037472699124127,-12.38613642305526,-16.180179059191435,23.807155053853933,18.29697359919691,21.477835425823066,16.428974833340515,,,,,,,,,,,182.590133,114.43564282999999,38.527175801569555,,,,,20.12,,24.88,20.38,21.74,23.16,18.26,,,,,yok,,,,False,,1.8599999999999994,,,,,,,,,,
2007-02-16,65.010676,302.684587,324.723837,-9.727576770836876,-6.016075797461795,22.085307523372677,27.160491196156467,19.592063716458053,24.26729050290963,-5.11158057476675,-9.731334624374789,28.557942202643805,22.067541142763723,25.529034992800128,19.604015658363984,,,,,,,,,,,187.133356,114.64698839,37.99021060226447,,,,,19.43,,24.45,19.78,21.26,22.65,18.24,,,,,yok,,,,False,,1.1900000000000013,,,,,,,,,,
2007-02-23,63.743941,298.262106,319.763783,-13.985903186081261,-5.939936147310143,11.080643378617605,21.979027270976225,8.98179303486506,18.86924223034061,-5.663334658333962,-13.972579125989448,22.2692792734968,11.10435181728413,19.14055156426564,8.977010341292457,,,,,,,,,,,182.744093,113.58124223,38.329912675823415,,,,,19.49,,24.77,19.68,20.93,22.75,18.29,,,,,yok,,,,False,,1.1999999999999993,,,,,,,,,,
2007-03-02,65.275348,304.895915,326.405956,-9.82388458375506,-6.607396770170526,21.824220671429305,26.782377080259636,20.078877191051127,24.624419264336982,-6.397735821336581,-9.841610874322726,26.475713564830627,21.826783892288603,24.346413842500002,20.094947284488086,,,,,,,,,,,185.766599,116.78822665999999,38.600682175614125,,,,,19.11,,24.8,19.68,20.53,22.6,18.31,,,,,yok,,,,False,,0.8000000000000007,,,,,,,,,,
2007-03-09,63.107697,306.025088,328.91058,-8.436504446472004,-7.4532598220867,25.297966178433672,27.135746810693995,24.509349702863314,26.16173141530269,-7.389736036154271,-8.447932493988098,26.676329772569506,25.301053073729385,25.77334836271168,24.506104223064185,,,,,,,,,,,186.181473,116.22104191,38.43256460502298,,,,,19.94,,24.63,19.47,20.6,22.49,18.21,,,,,yok,,,,False,,1.7300000000000004,,,,,,,,,,
2007-03-16,65.909523,310.174244,333.3251,-6.558642541052384,-6.188783445997503,28.496927708070285,29.312843896694552,27.812306370673,28.558702108783372,-5.3256037921819654,-6.5750841434708445,30.234770727869996,28.492499406546855,29.445019793506265,27.835173270113156,,,,,,,,,,,190.272081,116.34762685,37.94525396486186,,,,,19.37,,24.38,19.48,20.27,22.36,18.1,,,,,yok,,,,False,,1.2699999999999996,,,,,,,,,,
2007-03-23,64.613849,305.79925,328.803891,-17.41052286263277,-13.015494457255949,17.507281307762423,22.683719467332676,17.907261234840767,22.769604898457672,-13.668131045346533,-17.432228132511575,23.070296882737807,17.48837930592062,23.1241391530715,17.922218311528315,,,,,,,,,,,186.187987,115.53387929,38.29151685643977,,,,,18.93,,24.42,19.23,20.11,22.18,17.96,,,,,yok,,,,False,,0.9699999999999989,,,,,,,,,,
2007-03-30,65.848502,307.381317,329.351033,-30.682376705303614,-28.218083699859108,13.990226761126845,16.838099964115937,12.438373742154752,15.029684366330853,-28.750868250036042,-30.66767317853237,17.2078139408419,13.991511134380996,15.385809948460372,12.441972276178092,,,,,,,,,,,188.091981,117.02283285,38.35370409367621,,,,,19.14,,24.65,19.42,19.8,22.36,18.12,,,,,yok,,,,False,,1.0199999999999996,,,,,,,,,,
2007-04-06,65.331514,306.666642,330.637555,-17.569107711445675,-14.945437802337459,12.862687975817355,16.851843373141495,12.862295195619522,16.56547431698998,-13.645185335801301,-17.58054944638974,18.439887922863065,12.868412814768671,18.054410429362555,12.890048169634195,,,,,,,,,,,186.348191,115.87338603,38.34054046329652,,,,,19.4,,24.19,19.1,19.85,22.0,18.17,,,,,yok,,,,False,,1.2299999999999969,,,,,,,,,,
2007-04-13,67.110576,310.683704,334.073661,9.662951923104979,13.88988138983558,15.354396009558213,20.24822459764819,15.703831316928362,20.21951906017525,16.796767074624917,9.63721232841419,23.145136140239607,15.348971041431557,22.94681740991027,15.699327096139859,,,,,,,,,,,189.407142,118.04440434,38.394474103395396,,,,,19.12,,23.56,19.18,19.92,21.67,18.07,,,,,yok,,,,False,,1.0500000000000007,,,,,,,,,,
2007-04-20,67.645321,310.973787,334.247537,9.459297745206264,13.378593676574102,16.776968705818863,21.527987239614422,17.66109834040548,22.021848746839122,16.738689820123874,9.47824453088748,24.874498284062096,16.807115674499883,25.178077764020124,17.650611804984106,,,,,,,,,,,187.616677,118.36400273999999,38.68348904923574,,,,,21.21,,22.94,19.36,19.73,21.35,18.09,,,,,yok,,,,False,,3.120000000000001,,,,,,,,,,
2007-04-27,67.631126,309.773641,332.696687,20.11416602738492,27.086393441861233,12.33154549706008,19.412460836197564,12.413086356056557,18.983477812287862,30.952332675979697,20.113957414340035,22.912541975792866,12.329907362875293,22.223488936969282,12.413202084426622,,,,,,,,,,,190.36893,116.8162719,38.02796201687735,,,,,19.19,,23.1,19.54,19.7,21.62,18.09,,,,,yok,,,,False,,1.1000000000000014,,,,,,,,,,
2007-05-04,66.405617,309.876512,334.590261,12.237322863855681,15.31721206832437,12.897618139905331,16.5068451361315,16.99460437753073,20.513292338852885,18.522959732377675,12.24681021102989,19.469251451230907,12.896029785397346,23.335525299394043,17.012278967380112,,,,,,,,,,,187.901396,117.35329509,38.444387102113375,,,,,19.15,,23.1,19.08,19.64,21.35,18.13,,,,,yok,,,,False,,1.0199999999999996,,,,,,,,,,
2007-05-11,67.944531,314.083717,338.613561,37.63590397714365,43.45032546179197,21.260053044777894,27.21937153868097,22.27369844795879,27.840979487467933,47.07278315009844,37.598075775659964,30.009078718279003,21.265665606556674,30.470086696894416,22.29445869006956,,,,,,,,,,,195.723561,117.34725937,37.48265623455874,,,,,18.85,,23.23,19.14,19.89,21.56,18.2,,,,,yok,,,,False,,0.6500000000000021,,,,,,,,,,
2007-05-18,68.91597,314.673713,339.357522,26.2585897915123,30.871197350197765,16.816157596729564,22.956497138102705,19.30114511891503,25.065896375844645,35.041269771332395,26.281800447169346,25.319445421547073,16.810163351908123,27.327851625158562,19.281540581530663,,,,,,,,,,,196.32408,116.28454902,37.198125139584796,,,,,18.98,,22.75,18.67,19.69,21.09,18.1,,,,,yok,,,,False,,0.879999999999999,,,,,,,,,,
2007-05-25,68.764642,316.899012,341.122666,35.44861829690949,39.23739504493457,27.428578224782175,32.560131101403364,29.535619061783834,34.3305839646104,42.7158444729111,35.42695183658131,34.622595520937494,27.43573278005538,36.27937371939136,29.516534615423694,,,,,,,,,,,195.169544,117.65156791,37.60985541917288,,,,,19.64,,23.25,18.07,19.53,21.0,17.92,,,,,yok,,,,False,,1.7199999999999989,,,,,,,,,,
2007-06-01,69.924026,315.167054,339.850088,31.651033898405288,40.98618774188911,14.183814159639429,24.277481624934815,17.527129715123134,27.181231744054735,44.37281500634338,31.676695497259246,25.889688681111544,14.171268396875615,28.698410436961197,17.521478781566845,,,,,,,,,,,194.145003,116.97431445000001,37.59789504835197,,,,,18.12,,23.33,18.11,19.21,21.22,18.03,,,,,yok,,,,False,,0.08999999999999986,,,,,,,,,,
2007-06-08,69.325957,316.021765,341.155801,45.632989982582586,56.634150540540816,13.752050088267564,24.66376021434531,15.75004447772299,26.09863150612648,61.024448921107386,45.63111246198363,26.519864457163543,13.720785616358944,27.810804317957572,15.744314551871486,,,,,,,,,,,194.688538,116.50998888,37.43911966682508,,,,,18.98,,23.87,17.98,19.57,20.98,18.03,,,,,yok,,,,False,,0.9499999999999993,,,,,,,,,,
2007-06-15,72.639112,320.981869,346.243673,47.50879926957283,56.213324395729146,14.67661806570768,23.483535836998335,16.439380325789354,24.72924024212382,59.256114022826424,47.53308749086165,24.293016268635135,14.683008288419241,25.476398779331877,16.42743036526855,,,,,,,,,,,198.864158,117.76886912,37.194120332673656,,,,,18.67,,24.06,18.11,19.78,21.33,18.07,,,,,yok,,,,False,,0.6000000000000014,,,,,,,,,,
2007-06-22,72.004225,319.471282,345.369484,54.20609256472557,62.79115913479725,19.13486500436006,27.785328708844183,21.741595051576688,29.918199946572678,65.89328394502803,54.216013235401036,28.673492755244467,19.11916334133208,30.76804044153425,21.72731815117124,,,,,,,,,,,197.053315,116.5433008,37.16344339453168,,,,,19.18,,23.37,18.08,19.53,21.08,17.9,,,,,yok,,,,False,,1.2800000000000011,,,,,,,,,,
2007-06-29,72.708595,322.883561,348.264399,48.67157349035072,56.69114138058675,21.77124085783426,30.15066787871632,25.037399190595778,33.06817430265916,59.81537617249746,48.64811692125344,31.413338413128876,21.751373448620438,34.22194201544142,25.02596226955831,,,,,,,,,,,199.48898,117.99400815,37.16545848253508,,,,,18.99,,23.09,17.88,19.54,20.92,17.93,,,,,yok,,,,False,,1.0599999999999987,,,,,,,,,,
2007-07-06,71.201244,323.073178,348.161387,41.0442604306986,48.68827283742338,23.19921991685341,31.811466590503823,22.969376542157114,30.924779127238722,52.26656482319405,41.07804582674288,33.548977727643226,23.1792241310816,32.53803711379266,22.945798587527122,,,,,,,,,,,200.718323,117.23601753,36.87196637560557,,,,,19.12,,22.88,17.59,19.46,20.65,17.96,,,,,yok,,,,False,,1.1600000000000001,,,,,,,,,,
2007-07-13,72.765914,325.182361,351.289912,38.21019788429414,47.5588468983289,20.03975487416094,30.047629348888183,22.27836533053724,31.75319380135977,51.12204437845509,38.21274421805994,31.926284405336315,20.014583680296116,33.50024105473004,22.262639588777766,,,,,,,,,,,201.841928,118.55961216,37.003446394419484,,,,,18.56,,22.57,17.66,19.48,20.57,18.03,,,,,yok,,,,False,,0.5299999999999976,,,,,,,,,,
2007-07-20,73.25344,326.040707,351.849629,37.54625137769387,49.84865606561406,20.864664128423648,32.341020920349806,22.773766315482312,33.61556247800155,51.14009734457603,37.518475227568175,33.52111838949634,20.834841007567206,34.71353180733316,22.787887278892605,,,,,,,,,,,200.670716,119.08021869,37.24155452600907,,,,,18.88,,22.36,17.31,19.44,20.26,17.95,,,,,yok,,,,False,,0.9299999999999997,,,,,,,,,,
2007-07-27,72.25190190000001,325.3272463,351.6230462,30.258930652594973,38.630239560982595,21.660929455281043,30.05302901050233,24.802146088810282,32.710513793746564,38.936245786878466,30.25987644833268,30.283242575779656,21.647701410091756,32.96268881576285,24.771507801326443,,,,,,,,,,,202.70837,117.70020753,36.73441218001715,,,,,18.93,,24.35,17.15,18.98,21.5,17.95,,,,,yok,,,,False,,0.9800000000000004,,,,,,,,,,
2007-08-03,71.260472,325.7185234,351.1052352,32.618865374480336,41.47426305803099,22.08132159064331,30.686110834641433,21.265932643417962,29.150940618380773,42.10374106481027,32.60976744687718,31.37575828640513,22.07175652348752,29.794225678293927,21.253989784294358,,,,,,,,,,,201.85372,117.32548557999999,36.758499153101376,,,,,18.1,,22.37,17.06,18.72,20.06,17.9,,,,,yok,,,,False,,0.20000000000000284,,,,,,,,,,
2007-08-10,71.3095895,325.3350322,351.0825952,21.31863306920929,28.564141362280647,15.12352618822208,22.58451717013832,15.583355138095989,22.500150450783085,29.706770935885896,21.33154417287466,23.593875160174992,15.117575822696594,23.425496470685616,15.563267268393744,,,,,,,,,,,203.058462,116.32616001999999,36.42196649427774,,,,,18.78,,22.17,17.03,18.75,20.08,17.7,,,,,yok,,,,False,,1.0800000000000018,,,,,,,,,,
2007-08-17,75.1163483,337.850739,363.7960493,41.142331722859325,35.290386521125306,32.87929800703768,25.057204458625137,32.08085555260056,24.82547885846651,33.26812134146384,41.14268502204559,24.56595198605229,32.87939262958432,24.375718118351575,32.06933590639076,,,,,,,,,,,210.192481,123.23280403,36.95964570260834,,,,,17.82,,21.88,16.98,18.6,19.8,17.81,,,,,yok,,,,False,,0.010000000000001563,,,,,,,,,,
2007-08-24,73.138366,332.092988,358.320817,27.967735833917693,30.510947178108516,20.619700040546384,21.792085816320505,21.747086504697744,22.847260547131842,29.985703036531497,27.97356502441022,22.335358715361853,20.602214464035296,23.35398549850116,21.743518713494336,,,,,,,,,,,207.533112,118.76573764,36.397841356484165,,,,,18.87,,21.99,17.05,18.53,19.86,17.85,,,,,yok,,,,False,,1.0199999999999996,,,,,,,,,,
2007-08-31,74.759193,333.37261,358.613301,30.67941698232668,31.31010840063253,25.18280844368539,23.88637983994841,23.983350944623094,22.783203464229107,30.408604978758834,30.663027348505235,24.59325596098949,25.186187092516697,23.422613594437003,23.98125475743269,,,,,,,,,,,206.943926,120.47719909999999,36.79579289919189,,,,,17.41,,21.94,17.48,18.48,20.13,17.8,,,,,yok,,,,False,,-0.39000000000000057,,,,,,,,,,
2007-09-07,72.911839,331.184782,357.838144,22.353106011115862,26.059066789804497,20.610251159866564,22.355197140783666,21.038508305002846,22.64040156813447,25.356388405195762,22.351335801220706,23.524618374713203,20.618386154678483,23.72433975340229,21.04183216988167,,,,,,,,,,,205.994225,118.16985761,36.453717098624246,,,,,18.79,,21.99,17.46,18.32,20.13,17.83,,,,,yok,,,,False,,0.9600000000000009,,,,,,,,,,
2007-09-14,73.460531,331.846524,357.444366,4.614300500364266,11.320295088130127,14.25616023574805,20.39310038103195,13.589192656937122,19.206837432372037,11.911703119652707,4.60059322160058,22.674729812559626,14.24233879342982,21.320871416256516,13.581196647907646,,,,,,,,,,,209.964494,117.27910025,35.83847088551528,,,,,18.47,,21.89,17.59,18.59,20.09,17.82,,,,,yok,,,,False,,0.6499999999999986,,,,,,,,,,
2007-09-21,73.950135,331.164811,357.034926,11.249985370744797,19.13446798273386,15.45053174917157,22.481317396435884,14.190441961939326,20.607172232170168,20.17055426280583,11.256133647873368,25.341294990339524,15.464753997537905,23.236712344470046,14.210744006792432,,,,,,,,,,,207.160246,116.935502,36.080541852711995,,,,,18.19,,24.59,17.49,18.56,21.74,17.72,,,,,yok,,,,False,,0.4700000000000024,,,,,,,,,,
2007-09-28,72.905353,329.206951,353.65597,1.060499604233267,11.245030183990213,8.075009914227183,18.262342123352248,6.341679983576576,15.598894431699083,12.62134433746349,1.0868487679782657,21.3164340328412,8.06678933227225,18.38025434631345,6.337794691113019,,,,,,,,,,,206.969514,115.5017721,35.8176920174475,,,,,17.9,,21.55,17.79,18.41,20.06,17.64,,,,,yok,,,,False,,0.259999999999998,,,,,,,,,,
2007-10-05,74.911734,331.421521,357.429335,22.53042917068344,33.66337703653692,10.748986470898414,20.112675485975394,11.060795813567669,19.762075610875552,34.26578858945872,22.531873400238744,22.21775224700149,10.74374588561815,21.715381440549343,11.080635880374313,,,,,,,,,,,208.242516,114.91160097,35.559380164315776,,,,,18.44,,21.11,17.43,18.43,19.88,17.58,,,,,yok,,,,False,,0.860000000000003,,,,,,,,,,
2007-10-12,75.83373,332.713078,358.644715,17.94937571070554,31.048826869812252,9.575011681577305,21.413805737384138,8.634879296689245,19.467160841430342,31.135278986416303,17.96080199781338,22.99539585746495,9.590161900224658,20.91616623628525,8.641318693774846,,,,,,,,,,,208.816629,113.57836318000001,35.229568056251566,,,,,18.72,,20.74,17.66,18.41,19.82,17.44,,,,,yok,,,,False,,1.2799999999999976,,,,,,,,,,
2007-10-19,73.631426,332.653433,359.159251,2.07909202462071,7.000498244841835,8.365947574528953,13.961721811048445,8.589505868168978,13.786153043944505,8.641885323245102,2.080020679358263,16.049302257207554,8.362928713153961,15.704926612198268,8.572500256735527,,,,,,,,,,,207.584422,116.92737445,36.031779346429985,,,,,17.45,,21.24,16.81,18.39,19.73,17.3,,,,,yok,,,,False,,0.14999999999999858,,,,,,,,,,
2007-10-26,72.737622,332.328426,358.096784,2.701614527736851,7.519651926494575,8.882968336504238,14.325275320511555,7.557723297985897,12.554087863317331,9.972671139003886,2.7162747154042544,17.374509938246717,8.890054169232497,15.33074620598378,7.570293800584005,,,,,,,,,,,210.997991,117.32215006,35.73407031357225,,,,,17.24,,22.16,17.17,18.15,20.08,17.07,,,,,yok,,,,False,,0.16999999999999815,,,,,,,,,,
2007-11-02,72.596015,330.981316,356.790147,7.723925717906854,17.505334381936887,6.61630874450434,17.179670154740712,6.631494446935182,16.43134776575681,20.680558826697858,7.7100799794074915,20.658976437717147,6.621327237557795,19.6074798956011,6.635593311985288,,,,,,,,,,,208.212182,115.48709649,35.67727955055288,,,,,17.96,,22.38,17.85,17.86,20.37,17.02,,,,,yok,,,,False,,0.9400000000000013,,,,,,,,,,
2007-11-09,71.777053,334.322737,360.023885,2.6313230316419745,8.88048513016959,11.526249626739716,18.78402671594557,10.580477803909961,17.23912263207419,12.587405682135365,2.648060358382587,23.342103557375292,11.51680832530031,21.428377611006976,10.582920676239581,,,,,,,,,,,210.042937,117.3415817,35.84212905544455,,,,,18.06,,21.99,17.03,18.0,19.78,16.94,,,,,yok,,,,False,,1.1199999999999974,,,,,,,,,,
2007-11-16,73.751134,336.147786,363.379672,-7.061447481940997,9.095111254365285,-2.0130769534640436,16.89023472183624,-0.45769788325757954,17.252338853577776,13.775343467158407,-7.074064552578562,22.292521618308726,-2.001026242666082,22.25267325659146,-0.45702861096085234,,,,,,,,,,,215.597529,115.83059842,34.94893427473477,,,,,16.9,,20.82,16.68,17.9,19.17,16.76,,,,,yok,,,,False,,0.13999999999999702,,,,,,,,,,
2007-11-23,72.954553,336.934277,362.498318,-1.0123937756045476,6.730882502091373,5.946468235429037,15.170982107429886,4.73677100526646,13.169193857202366,11.490879235957841,-1.0015056436261771,20.73079889536793,5.9600016751853335,18.23118817758158,4.7456085945920545,,,,,,,,,,,212.846579,117.13560129999999,35.497553593199285,,,,,17.78,,20.38,16.57,17.43,18.91,16.71,,,,,yok,,,,False,,1.0700000000000003,,,,,,,,,,
2007-11-30,73.700347,335.477581,361.439003,-5.5476478356203955,4.113097822821232,2.5362626536460375,14.391540841568151,3.176691219230099,14.192289882315956,8.350459859632409,-5.546139755440905,19.235899826180393,2.5496896928057122,18.686637825630847,3.189257682797275,,,,,,,,,,,212.760509,116.21972948999999,35.32726768739719,,,,,16.46,,20.15,16.58,17.04,18.71,16.91,,,,,yok,,,,False,,-0.4499999999999993,,,,,,,,,,
