dt,DK_USD_A_YTL,DK_USD_S_YTL,UNIXTIME
1987-05-20,0.0008053,0.00080933,"{""numberLong"":""548460000""}"
1987-05-21,0.00080495,0.00080897,"{""numberLong"":""548546400""}"
1987-05-22,0.00080765,0.00081169,"{""numberLong"":""548632800""}"
1987-05-23,,,"{""numberLong"":""548719200""}"
1987-05-24,,,"{""numberLong"":""548805600""}"
1987-05-25,0.0008096,0.00081365,"{""numberLong"":""548892000""}"
1987-05-26,0.0008107,0.00081475,"{""numberLong"":""548978400""}"
1987-05-27,0.000814,0.00081807,"{""numberLong"":""549064800""}"
1987-05-28,0.000819,0.0008231,"{""numberLong"":""549151200""}"
1987-05-29,,,"{""numberLong"":""549237600""}"
1987-05-30,,,"{""numberLong"":""549324000""}"
1987-05-31,,,"{""numberLong"":""549410400""}"
1987-06-01,0.000819,0.0008231,"{""numberLong"":""549496800""}"
1987-06-02,0.000823,0.00082712,"{""numberLong"":""549583200""}"
1987-06-03,0.0008204,0.0008245,"{""numberLong"":""549669600""}"
1987-06-04,0.00081945,0.00082355,"{""numberLong"":""549756000""}"
1987-06-05,0.00082325,0.00082737,"{""numberLong"":""549842400""}"
1987-06-06,,,"{""numberLong"":""549928800""}"
1987-06-07,,,"{""numberLong"":""550015200""}"
1987-06-08,0.0008236,0.00082772,"{""numberLong"":""550101600""}"
1987-06-09,0.00082225,0.00082636,"{""numberLong"":""550188000""}"
1987-06-10,0.00082415,0.00082827,"{""numberLong"":""550274400""}"
1987-06-11,0.0008234,0.00082752,"{""numberLong"":""550360800""}"
1987-06-12,0.0008265,0.00083063,"{""numberLong"":""550447200""}"
1987-06-13,,,"{""numberLong"":""550533600""}"
1987-06-14,,,"{""numberLong"":""550620000""}"
1987-06-15,0.00082995,0.0008341,"{""numberLong"":""550706400""}"
1987-06-16,0.00083435,0.00083852,"{""numberLong"":""550792800""}"
1987-06-17,0.0008356,0.00083978,"{""numberLong"":""550879200""}"
1987-06-18,0.00083815,0.00084234,"{""numberLong"":""550965600""}"
1987-06-19,0.00083895,0.00084314,"{""numberLong"":""551052000""}"
1987-06-20,,,"{""numberLong"":""551138400""}"
1987-06-21,,,"{""numberLong"":""551224800""}"
1987-06-22,0.00084135,0.00084556,"{""numberLong"":""551311200""}"
1987-06-23,0.0008445,0.00084872,"{""numberLong"":""551397600""}"
1987-06-24,0.00084655,0.00085078,"{""numberLong"":""551484000""}"
1987-06-25,0.0008449,0.00084912,"{""numberLong"":""551570400""}"
1987-06-26,0.00084735,0.00085159,"{""numberLong"":""551656800""}"
1987-06-27,,,"{""numberLong"":""551743200""}"
1987-06-28,,,"{""numberLong"":""551829600""}"
1987-06-29,0.00084845,0.00085269,"{""numberLong"":""551916000""}"
1987-06-30,0.0008503,0.00085455,"{""numberLong"":""552002400""}"
1987-07-01,0.0008517,0.00085596,"{""numberLong"":""552088800""}"
1987-07-02,0.0008514,0.00085566,"{""numberLong"":""552175200""}"
1987-07-03,0.0008534,0.00085767,"{""numberLong"":""552261600""}"
1987-07-04,,,"{""numberLong"":""552348000""}"
1987-07-05,,,"{""numberLong"":""552434400""}"
1987-07-06,0.0008557,0.00085998,"{""numberLong"":""552520800""}"
1987-07-07,0.0008578,0.00086209,"{""numberLong"":""552607200""}"
1987-07-08,0.0008579,0.00086219,"{""numberLong"":""552693600""}"
1987-07-09,0.00086015,0.00086445,"{""numberLong"":""552780000""}"
1987-07-10,0.00085915,0.00086345,"{""numberLong"":""552866400""}"
1987-07-11,,,"{""numberLong"":""552952800""}"
1987-07-12,,,"{""numberLong"":""553039200""}"
1987-07-13,0.0008616,0.00086591,"{""numberLong"":""553125600""}"
1987-07-14,0.00086305,0.00086737,"{""numberLong"":""553212000""}"
1987-07-15,0.00086345,0.00086777,"{""numberLong"":""553298400""}"
1987-07-16,0.0008625,0.00086681,"{""numberLong"":""553384800""}"
1987-07-17,0.00086405,0.00086837,"{""numberLong"":""553471200""}"
1987-07-18,,,"{""numberLong"":""553557600""}"
1987-07-19,,,"{""numberLong"":""553644000""}"
1987-07-20,0.00086825,0.00087259,"{""numberLong"":""553730400""}"
1987-07-21,0.00087,0.00087435,"{""numberLong"":""553816800""}"
1987-07-22,0.0008717,0.00087606,"{""numberLong"":""553903200""}"
1987-07-23,0.0008728,0.00087716,"{""numberLong"":""553989600""}"
1987-07-24,0.0008728,0.00087716,"{""numberLong"":""554076000""}"
1987-07-25,,,"{""numberLong"":""554162400""}"
1987-07-26,,,"{""numberLong"":""554248800""}"
1987-07-27,0.00087325,0.00087762,"{""numberLong"":""554335200""}"
1987-07-28,0.0008735,0.00087787,"{""numberLong"":""554421600""}"
1987-07-29,0.00087585,0.00088023,"{""numberLong"":""554508000""}"
1987-07-30,0.0008763,0.00088068,"{""numberLong"":""554594400""}"
1987-07-31,0.00087785,0.00088224,"{""numberLong"":""554680800""}"
1987-08-01,,,"{""numberLong"":""554767200""}"
1987-08-02,,,"{""numberLong"":""554853600""}"
1987-08-03,0.00087845,0.00088284,"{""numberLong"":""554940000""}"
1987-08-04,0.00088025,0.00088465,"{""numberLong"":""555026400""}"
1987-08-05,,,"{""numberLong"":""555112800""}"
1987-08-06,,,"{""numberLong"":""555199200""}"
1987-08-07,,,"{""numberLong"":""555285600""}"
1987-08-08,,,"{""numberLong"":""555372000""}"
1987-08-09,,,"{""numberLong"":""555458400""}"
1987-08-10,0.00088025,0.00088465,"{""numberLong"":""555544800""}"
1987-08-11,0.0008875,0.00089194,"{""numberLong"":""555631200""}"
1987-08-12,0.0008889,0.00089334,"{""numberLong"":""555717600""}"
1987-08-13,0.0008903,0.00089475,"{""numberLong"":""555804000""}"
1987-08-14,0.00089015,0.0008946,"{""numberLong"":""555890400""}"
1987-08-15,,,"{""numberLong"":""555976800""}"
1987-08-16,,,"{""numberLong"":""556063200""}"
1987-08-17,0.00088755,0.00089199,"{""numberLong"":""556149600""}"
1987-08-18,0.00088965,0.0008941,"{""numberLong"":""556236000""}"
1987-08-19,0.0008861,0.00089053,"{""numberLong"":""556322400""}"
1987-08-20,0.00088625,0.00089068,"{""numberLong"":""556408800""}"
1987-08-21,0.0008857,0.00089013,"{""numberLong"":""556495200""}"
1987-08-22,,,"{""numberLong"":""556581600""}"
1987-08-23,,,"{""numberLong"":""556668000""}"
1987-08-24,0.00088545,0.00088988,"{""numberLong"":""556754400""}"
1987-08-25,0.00088735,0.00089179,"{""numberLong"":""556840800""}"
1987-08-26,0.0008901,0.00089455,"{""numberLong"":""556927200""}"
1987-08-27,0.000895,0.00089948,"{""numberLong"":""557013600""}"
1987-08-28,0.00089325,0.00089772,"{""numberLong"":""557100000""}"
1987-08-29,,,"{""numberLong"":""557186400""}"
1987-08-30,,,"{""numberLong"":""557272800""}"
1987-08-31,0.0008948,0.00089927,"{""numberLong"":""557359200""}"
1987-09-01,0.00089515,0.00089963,"{""numberLong"":""557445600""}"
1987-09-02,0.0008965,0.00090098,"{""numberLong"":""557532000""}"
1987-09-03,0.00089715,0.00090164,"{""numberLong"":""557618400""}"
1987-09-04,0.00089705,0.00090154,"{""numberLong"":""557704800""}"
1987-09-05,,,"{""numberLong"":""557791200""}"
1987-09-06,,,"{""numberLong"":""557877600""}"
1987-09-07,0.00089775,0.00090224,"{""numberLong"":""557964000""}"
1987-09-08,0.0008987,0.00090319,"{""numberLong"":""558050400""}"
1987-09-09,0.0009,0.0009045,"{""numberLong"":""558136800""}"
1987-09-10,0.0009013,0.00090581,"{""numberLong"":""558223200""}"
1987-09-11,0.0009055,0.00091003,"{""numberLong"":""558309600""}"
1987-09-12,,,"{""numberLong"":""558396000""}"
1987-09-13,,,"{""numberLong"":""558482400""}"
1987-09-14,0.00090435,0.00090887,"{""numberLong"":""558568800""}"
1987-09-15,0.00091095,0.0009155,"{""numberLong"":""558655200""}"
1987-09-16,0.00091155,0.00091611,"{""numberLong"":""558741600""}"
1987-09-17,0.00091235,0.00091691,"{""numberLong"":""558828000""}"
1987-09-18,0.0009149,0.00091947,"{""numberLong"":""558914400""}"
1987-09-19,,,"{""numberLong"":""559000800""}"
1987-09-20,,,"{""numberLong"":""559087200""}"
1987-09-21,0.00091455,0.00091912,"{""numberLong"":""559173600""}"
1987-09-22,0.00091675,0.00092133,"{""numberLong"":""559260000""}"
1987-09-23,0.0009194,0.000924,"{""numberLong"":""559346400""}"
1987-09-24,0.0009219,0.00092651,"{""numberLong"":""559432800""}"
1987-09-25,0.0009225,0.00092711,"{""numberLong"":""559519200""}"
1987-09-26,,,"{""numberLong"":""559605600""}"
1987-09-27,,,"{""numberLong"":""559692000""}"
1987-09-28,0.0009249,0.00092952,"{""numberLong"":""559782000""}"
1987-09-29,0.00092705,0.00093169,"{""numberLong"":""559868400""}"
1987-09-30,0.0009314,0.00093606,"{""numberLong"":""559954800""}"
1987-10-01,0.00093285,0.00093751,"{""numberLong"":""560041200""}"
1987-10-02,0.0009359,0.00094058,"{""numberLong"":""560127600""}"
1987-10-03,,,"{""numberLong"":""560214000""}"
1987-10-04,,,"{""numberLong"":""560300400""}"
1987-10-05,0.0009364,0.00094108,"{""numberLong"":""560386800""}"
1987-10-06,0.00093865,0.00094334,"{""numberLong"":""560473200""}"
1987-10-07,0.00093825,0.00094294,"{""numberLong"":""560559600""}"
1987-10-08,0.0009385,0.00094319,"{""numberLong"":""560646000""}"
1987-10-09,0.00093965,0.00094435,"{""numberLong"":""560732400""}"
1987-10-10,,,"{""numberLong"":""560818800""}"
1987-10-11,,,"{""numberLong"":""560905200""}"
1987-10-12,0.00093935,0.00094405,"{""numberLong"":""560991600""}"
1987-10-13,0.000941,0.00094571,"{""numberLong"":""561078000""}"
1987-10-14,0.00094435,0.00094907,"{""numberLong"":""561164400""}"
1987-10-15,0.0009441,0.00094882,"{""numberLong"":""561250800""}"
1987-10-16,0.00094285,0.00094756,"{""numberLong"":""561337200""}"
1987-10-17,,,"{""numberLong"":""561423600""}"
1987-10-18,,,"{""numberLong"":""561510000""}"
1987-10-19,0.0009457,0.00095043,"{""numberLong"":""561596400""}"
1987-10-20,0.00094125,0.00094596,"{""numberLong"":""561682800""}"
1987-10-21,0.00095095,0.0009557,"{""numberLong"":""561769200""}"
1987-10-22,0.00095205,0.00095681,"{""numberLong"":""561855600""}"
1987-10-23,0.00095335,0.00095812,"{""numberLong"":""561942000""}"
1987-10-24,,,"{""numberLong"":""562028400""}"
1987-10-25,,,"{""numberLong"":""562114800""}"
1987-10-26,0.0009551,0.00095988,"{""numberLong"":""562201200""}"
1987-10-27,0.00095,0.00095475,"{""numberLong"":""562287600""}"
1987-10-28,0.0009515,0.00095626,"{""numberLong"":""562374000""}"
1987-10-29,,,"{""numberLong"":""562460400""}"
1987-10-30,0.0009515,0.00095626,"{""numberLong"":""562546800""}"
1987-10-31,,,"{""numberLong"":""562633200""}"
1987-11-01,,,"{""numberLong"":""562719600""}"
1987-11-02,0.00094445,0.00094917,"{""numberLong"":""562806000""}"
1987-11-03,0.0009443,0.00094902,"{""numberLong"":""562892400""}"
1987-11-04,0.00094385,0.00094857,"{""numberLong"":""562978800""}"
1987-11-05,0.00094725,0.00095199,"{""numberLong"":""563065200""}"
1987-11-06,0.00094505,0.00094978,"{""numberLong"":""563151600""}"
1987-11-07,,,"{""numberLong"":""563238000""}"
1987-11-08,,,"{""numberLong"":""563324400""}"
1987-11-09,0.00094285,0.00094756,"{""numberLong"":""563410800""}"
1987-11-10,0.000944,0.00094872,"{""numberLong"":""563497200""}"
1987-11-11,0.000942,0.00094671,"{""numberLong"":""563583600""}"
1987-11-12,0.0009486,0.00095334,"{""numberLong"":""563670000""}"
1987-11-13,0.00095455,0.00095932,"{""numberLong"":""563756400""}"
1987-11-14,,,"{""numberLong"":""563842800""}"
1987-11-15,,,"{""numberLong"":""563929200""}"
1987-11-16,0.0009562,0.00096098,"{""numberLong"":""564015600""}"
1987-11-17,0.0009624,0.00096721,"{""numberLong"":""564102000""}"
1987-11-18,0.0009599,0.0009647,"{""numberLong"":""564188400""}"
1987-11-19,0.00096275,0.00096756,"{""numberLong"":""564274800""}"
1987-11-20,0.0009603,0.0009651,"{""numberLong"":""564361200""}"
1987-11-21,,,"{""numberLong"":""564447600""}"
1987-11-22,,,"{""numberLong"":""564534000""}"
1987-11-23,0.0009599,0.0009647,"{""numberLong"":""564620400""}"
1987-11-24,0.00096205,0.00096686,"{""numberLong"":""564706800""}"
1987-11-25,0.00096665,0.00097148,"{""numberLong"":""564793200""}"
1987-11-26,0.0009666,0.00097143,"{""numberLong"":""564879600""}"
1987-11-27,0.00096785,0.00097269,"{""numberLong"":""564966000""}"
1987-11-28,,,"{""numberLong"":""565052400""}"
1987-11-29,,,"{""numberLong"":""565138800""}"
1987-11-30,0.0009678,0.00097264,"{""numberLong"":""565225200""}"
1987-12-01,0.00096475,0.00096957,"{""numberLong"":""565311600""}"
1987-12-02,0.0009702,0.00097505,"{""numberLong"":""565398000""}"
1987-12-03,0.00097215,0.00097701,"{""numberLong"":""565484400""}"
1987-12-04,0.00097515,0.00098003,"{""numberLong"":""565570800""}"
1987-12-05,,,"{""numberLong"":""565657200""}"
1987-12-06,,,"{""numberLong"":""565743600""}"
1987-12-07,0.00097575,0.00098063,"{""numberLong"":""565830000""}"
1987-12-08,0.00098065,0.00098555,"{""numberLong"":""565916400""}"
1987-12-09,0.0009821,0.00098701,"{""numberLong"":""566002800""}"
1987-12-10,0.00098215,0.00098706,"{""numberLong"":""566089200""}"
1987-12-11,0.0009797,0.0009846,"{""numberLong"":""566175600""}"
1987-12-12,,,"{""numberLong"":""566262000""}"
1987-12-13,,,"{""numberLong"":""566348400""}"
1987-12-14,0.00098055,0.00098545,"{""numberLong"":""566434800""}"
1987-12-15,0.0009817,0.00098661,"{""numberLong"":""566521200""}"
1987-12-16,0.00098535,0.00099028,"{""numberLong"":""566607600""}"
1987-12-17,0.0009897,0.00099465,"{""numberLong"":""566694000""}"
1987-12-18,0.00099255,0.00099751,"{""numberLong"":""566780400""}"
1987-12-19,,,"{""numberLong"":""566866800""}"
1987-12-20,,,"{""numberLong"":""566953200""}"
1987-12-21,0.00099585,0.00100083,"{""numberLong"":""567039600""}"
1987-12-22,0.00100045,0.00100545,"{""numberLong"":""567126000""}"
1987-12-23,0.0010043,0.00100932,"{""numberLong"":""567212400""}"
1987-12-24,0.00100995,0.001015,"{""numberLong"":""567298800""}"
1987-12-25,0.00101145,0.00101651,"{""numberLong"":""567385200""}"
1987-12-26,,,"{""numberLong"":""567471600""}"
1987-12-27,,,"{""numberLong"":""567558000""}"
1987-12-28,0.00101445,0.00101952,"{""numberLong"":""567644400""}"
1987-12-29,0.0010111,0.00101616,"{""numberLong"":""567730800""}"
1987-12-30,0.0010149,0.00101997,"{""numberLong"":""567817200""}"
1987-12-31,0.00101835,0.00102344,"{""numberLong"":""567903600""}"
1988-01-01,,,"{""numberLong"":""567990000""}"
1988-01-02,,,"{""numberLong"":""568076400""}"
1988-01-03,,,"{""numberLong"":""568162800""}"
1988-01-04,0.00101835,0.00102344,"{""numberLong"":""568249200""}"
1988-01-05,0.00102025,0.00102535,"{""numberLong"":""568335600""}"
1988-01-06,0.00103055,0.0010357,"{""numberLong"":""568422000""}"
1988-01-07,0.0010432,0.00104842,"{""numberLong"":""568508400""}"
1988-01-08,0.00104585,0.00105108,"{""numberLong"":""568594800""}"
1988-01-09,,,"{""numberLong"":""568681200""}"
1988-01-10,,,"{""numberLong"":""568767600""}"
1988-01-11,0.0010536,0.00105887,"{""numberLong"":""568854000""}"
1988-01-12,0.0010537,0.00105897,"{""numberLong"":""568940400""}"
1988-01-13,0.001058,0.00106329,"{""numberLong"":""569026800""}"
1988-01-14,0.00106035,0.00106565,"{""numberLong"":""569113200""}"
1988-01-15,0.00106705,0.00107239,"{""numberLong"":""569199600""}"
1988-01-16,,,"{""numberLong"":""569286000""}"
1988-01-17,,,"{""numberLong"":""569372400""}"
1988-01-18,0.0010808,0.0010862,"{""numberLong"":""569458800""}"
1988-01-19,0.00108695,0.00109238,"{""numberLong"":""569545200""}"
1988-01-20,0.0010916,0.00109706,"{""numberLong"":""569631600""}"
1988-01-21,0.0010915,0.00109696,"{""numberLong"":""569718000""}"
1988-01-22,0.0010962,0.00110168,"{""numberLong"":""569804400""}"
1988-01-23,,,"{""numberLong"":""569890800""}"
1988-01-24,,,"{""numberLong"":""569977200""}"
1988-01-25,0.00110295,0.00110846,"{""numberLong"":""570063600""}"
1988-01-26,0.0011056,0.00111113,"{""numberLong"":""570150000""}"
1988-01-27,0.00110965,0.0011152,"{""numberLong"":""570236400""}"
1988-01-28,0.0011109,0.00111645,"{""numberLong"":""570322800""}"
1988-01-29,0.0011128,0.00111836,"{""numberLong"":""570409200""}"
1988-01-30,,,"{""numberLong"":""570495600""}"
1988-01-31,,,"{""numberLong"":""570582000""}"
1988-02-01,0.00111765,0.00112324,"{""numberLong"":""570668400""}"
1988-02-02,0.00112415,0.00112977,"{""numberLong"":""570754800""}"
1988-02-03,0.00112625,0.00113188,"{""numberLong"":""570841200""}"
1988-02-04,0.00112855,0.00113419,"{""numberLong"":""570927600""}"
1988-02-05,0.00113305,0.00113872,"{""numberLong"":""571014000""}"
1988-02-06,,,"{""numberLong"":""571100400""}"
1988-02-07,,,"{""numberLong"":""571186800""}"
1988-02-08,0.0011344,0.00114007,"{""numberLong"":""571273200""}"
1988-02-09,0.00114,0.0011457,"{""numberLong"":""571359600""}"
1988-02-10,0.0011432,0.00114892,"{""numberLong"":""571446000""}"
1988-02-11,0.0011431,0.00114882,"{""numberLong"":""571532400""}"
1988-02-12,0.0011459,0.00115163,"{""numberLong"":""571618800""}"
1988-02-13,,,"{""numberLong"":""571705200""}"
1988-02-14,,,"{""numberLong"":""571791600""}"
1988-02-15,0.0011539,0.00115967,"{""numberLong"":""571878000""}"
1988-02-16,0.00115625,0.00116203,"{""numberLong"":""571964400""}"
1988-02-17,0.00116005,0.00116585,"{""numberLong"":""572050800""}"
1988-02-18,0.00116215,0.00116796,"{""numberLong"":""572137200""}"
1988-02-19,0.001163,0.00116882,"{""numberLong"":""572223600""}"
1988-02-20,,,"{""numberLong"":""572310000""}"
1988-02-21,,,"{""numberLong"":""572396400""}"
1988-02-22,0.0011669,0.00117273,"{""numberLong"":""572482800""}"
1988-02-23,0.00116855,0.00117439,"{""numberLong"":""572569200""}"
1988-02-24,0.0011687,0.00117454,"{""numberLong"":""572655600""}"
1988-02-25,0.00117195,0.00117781,"{""numberLong"":""572742000""}"
1988-02-26,0.0011754,0.00118128,"{""numberLong"":""572828400""}"
1988-02-27,,,"{""numberLong"":""572914800""}"
1988-02-28,,,"{""numberLong"":""573001200""}"
1988-02-29,0.00117645,0.00118233,"{""numberLong"":""573087600""}"
1988-03-01,0.00117885,0.00118474,"{""numberLong"":""573174000""}"
1988-03-02,0.0011806,0.0011865,"{""numberLong"":""573260400""}"
1988-03-03,0.0011848,0.00119072,"{""numberLong"":""573346800""}"
1988-03-04,0.0011868,0.00119273,"{""numberLong"":""573433200""}"
1988-03-05,,,"{""numberLong"":""573519600""}"
1988-03-06,,,"{""numberLong"":""573606000""}"
1988-03-07,0.00118835,0.00119429,"{""numberLong"":""573692400""}"
1988-03-08,0.0011873,0.00119324,"{""numberLong"":""573778800""}"
1988-03-09,0.0011875,0.00119344,"{""numberLong"":""573865200""}"
1988-03-10,0.0011887,0.00119464,"{""numberLong"":""573951600""}"
1988-03-11,0.0011893,0.00119525,"{""numberLong"":""574038000""}"
1988-03-12,,,"{""numberLong"":""574124400""}"
1988-03-13,,,"{""numberLong"":""574210800""}"
1988-03-14,0.00119075,0.0011967,"{""numberLong"":""574297200""}"
1988-03-15,0.0011921,0.00119806,"{""numberLong"":""574383600""}"
1988-03-16,0.0011958,0.00120178,"{""numberLong"":""574470000""}"
1988-03-17,0.0011994,0.0012054,"{""numberLong"":""574556400""}"
1988-03-18,0.0012027,0.00120871,"{""numberLong"":""574642800""}"
1988-03-19,,,"{""numberLong"":""574729200""}"
1988-03-20,,,"{""numberLong"":""574815600""}"
1988-03-21,0.00120935,0.0012154,"{""numberLong"":""574902000""}"
1988-03-22,0.0012114,0.00121746,"{""numberLong"":""574988400""}"
1988-03-23,0.00121415,0.00122022,"{""numberLong"":""575074800""}"
1988-03-24,0.0012165,0.00122258,"{""numberLong"":""575161200""}"
1988-03-25,0.00121595,0.00122203,"{""numberLong"":""575247600""}"
1988-03-26,,,"{""numberLong"":""575334000""}"
1988-03-27,,,"{""numberLong"":""575420400""}"
1988-03-28,0.00121705,0.00122314,"{""numberLong"":""575503200""}"
1988-03-29,0.0012151,0.00122118,"{""numberLong"":""575589600""}"
1988-03-30,0.00121745,0.00122354,"{""numberLong"":""575676000""}"
1988-03-31,0.0012207,0.0012268,"{""numberLong"":""575762400""}"
1988-04-01,0.0012202,0.0012263,"{""numberLong"":""575848800""}"
1988-04-02,,,"{""numberLong"":""575935200""}"
1988-04-03,,,"{""numberLong"":""576021600""}"
1988-04-04,0.00122205,0.00122816,"{""numberLong"":""576108000""}"
1988-04-05,0.0012229,0.00122901,"{""numberLong"":""576194400""}"
1988-04-06,0.00122905,0.0012352,"{""numberLong"":""576280800""}"
1988-04-07,0.00123275,0.00123891,"{""numberLong"":""576367200""}"
1988-04-08,0.0012383,0.00124449,"{""numberLong"":""576453600""}"
1988-04-09,,,"{""numberLong"":""576540000""}"
1988-04-10,,,"{""numberLong"":""576626400""}"
1988-04-11,0.00123895,0.00124514,"{""numberLong"":""576712800""}"
1988-04-12,0.0012439,0.00125012,"{""numberLong"":""576799200""}"
1988-04-13,0.0012467,0.00125293,"{""numberLong"":""576885600""}"
1988-04-14,0.0012492,0.00125545,"{""numberLong"":""576972000""}"
1988-04-15,0.0012457,0.00125193,"{""numberLong"":""577058400""}"
1988-04-16,,,"{""numberLong"":""577144800""}"
1988-04-17,,,"{""numberLong"":""577231200""}"
